id,card_data
852,"{""card_name"": ""Jirai Gumo"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""2200"", ""card_def"": ""100""}"
853,"{""card_name"": ""Tremendous Fire"", ""card_icon"": ""Normal Spell""}"
854,"{""card_name"": ""Princess Of Tsurugi"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 3"", ""card_atk"": ""900"", ""card_def"": ""700""}"
855,"{""card_name"": ""Protector Of The Throne"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""800"", ""card_def"": ""1500""}"
856,"{""card_name"": ""The Little Swordsman Of Aile"", ""card_attribute"": ""Water"", ""card_level"": ""Level 3"", ""card_atk"": ""800"", ""card_def"": ""1300""}"
857,"{""card_name"": ""Guardian Of The Labyrinth"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""1200""}"
858,"{""card_name"": ""Prevent Rat"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""500"", ""card_def"": ""2000""}"
859,"{""card_name"": ""Dream Clown"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""1200"", ""card_def"": ""900""}"
860,"{""card_name"": ""Tainted Wisdom"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1250"", ""card_def"": ""800""}"
861,"{""card_name"": ""Ancient Brain"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1000"", ""card_def"": ""700""}"
862,"{""card_name"": ""Pumpking The King Of Ghosts"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""1800"", ""card_def"": ""2000""}"
863,"{""card_name"": ""Crass Clown"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1350"", ""card_def"": ""1400""}"
864,"{""card_name"": ""Rabid Horseman"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2000"", ""card_def"": ""1700""}"
865,"{""card_name"": ""Catapult Turtle"", ""card_attribute"": ""Water"", ""card_level"": ""Level 5"", ""card_atk"": ""1000"", ""card_def"": ""2000""}"
866,"{""card_name"": ""Mystic Horseman"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1300"", ""card_def"": ""1550""}"
867,"{""card_name"": ""King Of Yamimakai"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""2000"", ""card_def"": ""1530""}"
868,"{""card_name"": ""Jellyfish"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1500""}"
869,"{""card_name"": ""Castle Of Dark Illusions"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""920"", ""card_def"": ""1930""}"
870,"{""card_name"": ""Great Moth"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 8"", ""card_atk"": ""2600"", ""card_def"": ""2500""}"
871,"{""card_name"": ""Kuriboh"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""200""}"
872,"{""card_name"": ""Sangan"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1000"", ""card_def"": ""600""}"
873,"{""card_name"": ""Illusionist Faceless Mage"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""1200"", ""card_def"": ""2200""}"
874,"{""card_name"": ""Dragon Piper"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 3"", ""card_atk"": ""200"", ""card_def"": ""1800""}"
875,"{""card_name"": ""Saggi The Dark Clown"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""600"", ""card_def"": ""1500""}"
876,"{""card_name"": ""Battle Steer"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1800"", ""card_def"": ""1300""}"
877,"{""card_name"": ""Time Wizard"", ""card_attribute"": ""Light"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""400""}"
878,"{""card_name"": ""Swamp Battleguard"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1800"", ""card_def"": ""1500""}"
879,"{""card_name"": ""Blackland Fire Dragon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""800""}"
880,"{""card_name"": ""Baby Dragon"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 3"", ""card_atk"": ""1200"", ""card_def"": ""700""}"
881,"{""card_name"": ""The Cheerful Coffin"", ""card_icon"": ""Normal Spell""}"
882,"{""card_name"": ""Change Of Heart"", ""card_icon"": ""Normal Spell""}"
883,"{""card_name"": ""Tribute To The Doomed"", ""card_icon"": ""Normal Spell""}"
884,"{""card_name"": ""Hibikime"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1450"", ""card_def"": ""1000""}"
885,"{""card_name"": ""Soul Release"", ""card_icon"": ""Normal Spell""}"
886,"{""card_name"": ""Fake Trap"", ""card_icon"": ""Normal Trap""}"
887,"{""card_name"": ""Disk Magician"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1350"", ""card_def"": ""1000""}"
888,"{""card_name"": ""Hyosube"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""900""}"
889,"{""card_name"": ""Trent"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1500"", ""card_def"": ""1800""}"
890,"{""card_name"": ""Queen'S Double"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""350"", ""card_def"": ""300""}"
891,"{""card_name"": ""Hunter Spider"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1400""}"
892,"{""card_name"": ""Pale Beast"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1200""}"
893,"{""card_name"": ""Ancient Lizard Warrior"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1100""}"
894,"{""card_name"": ""Empress Judge"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2100"", ""card_def"": ""1700""}"
895,"{""card_name"": ""Tongyo"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1350"", ""card_def"": ""800""}"
896,"{""card_name"": ""Electric Lizard"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""850"", ""card_def"": ""800""}"
897,"{""card_name"": ""Morinphen"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""1550"", ""card_def"": ""1300""}"
898,"{""card_name"": ""Mega Thunderball"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 2"", ""card_atk"": ""750"", ""card_def"": ""600""}"
899,"{""card_name"": ""Ancient Elf"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1450"", ""card_def"": ""1200""}"
900,"{""card_name"": ""Magician Of Faith"", ""card_attribute"": ""Light"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""400""}"
901,"{""card_name"": ""Rainbow Flower"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""400"", ""card_def"": ""500""}"
902,"{""card_name"": ""Kaminari Attack"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 5"", ""card_atk"": ""1900"", ""card_def"": ""1400""}"
903,"{""card_name"": ""Bottom Dweller"", ""card_attribute"": ""Water"", ""card_level"": ""Level 5"", ""card_atk"": ""1650"", ""card_def"": ""1700""}"
904,"{""card_name"": ""Destroyer Golem"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1000""}"
905,"{""card_name"": ""Blast Juggler"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 3"", ""card_atk"": ""800"", ""card_def"": ""900""}"
906,"{""card_name"": ""Jinzo #7"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""400""}"
907,"{""card_name"": ""Leogun"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1750"", ""card_def"": ""1550""}"
908,"{""card_name"": ""Ooguchi"", ""card_attribute"": ""Water"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""250""}"
909,"{""card_name"": ""Leghul"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""350""}"
910,"{""card_name"": ""Ocubeam"", ""card_attribute"": ""Light"", ""card_level"": ""Level 5"", ""card_atk"": ""1550"", ""card_def"": ""1650""}"
911,"{""card_name"": ""Steel Scorpion"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""250"", ""card_def"": ""300""}"
912,"{""card_name"": ""Mystic Lamp"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""400"", ""card_def"": ""300""}"
913,"{""card_name"": ""Petit Moth"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""200""}"
914,"{""card_name"": ""Elegant Egotist"", ""card_icon"": ""Normal Spell""}"
915,"{""card_name"": ""Masked Sorcerer"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""900"", ""card_def"": ""1400""}"
916,"{""card_name"": ""Ground Attacker Bugroth"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1000""}"
917,"{""card_name"": ""Big Eye"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1000""}"
918,"{""card_name"": ""Roaring Ocean Snake"", ""card_attribute"": ""Water"", ""card_level"": ""Level 6"", ""card_atk"": ""2100"", ""card_def"": ""1800""}"
919,"{""card_name"": ""Water Omotics"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1200""}"
920,"{""card_name"": ""Black Skull Dragon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 9"", ""card_atk"": ""3200"", ""card_def"": ""2500""}"
921,"{""card_name"": ""White Magical Hat"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""1000"", ""card_def"": ""700""}"
922,"{""card_name"": ""Doma The Angel Of Silence"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1400""}"
923,"{""card_name"": ""Mask Of Darkness"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 2"", ""card_atk"": ""900"", ""card_def"": ""400""}"
924,"{""card_name"": ""Crawling Dragon"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1400""}"
925,"{""card_name"": ""Kojikocy"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1200""}"
926,"{""card_name"": ""Armored Zombie"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1500"", ""card_def"": ""0""}"
927,"{""card_name"": ""Cocoon Of Evolution"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""0"", ""card_def"": ""2000""}"
928,"{""card_name"": ""Harpie Lady Sisters"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 6"", ""card_atk"": ""1950"", ""card_def"": ""2100""}"
929,"{""card_name"": ""Harpie Lady"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1300"", ""card_def"": ""1400""}"
930,"{""card_name"": ""Larvae Moth"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""400""}"
931,"{""card_name"": ""Killer Needle"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1000""}"
932,"{""card_name"": ""Armored Lizard"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""1200""}"
933,"{""card_name"": ""Rock Ogre Grotto #1"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""800"", ""card_def"": ""1200""}"
934,"{""card_name"": ""Summoned Skull"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2500"", ""card_def"": ""1200""}"
935,"{""card_name"": ""Winged Dragon, Guardian Of The Fortress #1"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1200""}"
936,"{""card_name"": ""Feral Imp"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1300"", ""card_def"": ""1400""}"
937,"{""card_name"": ""Blue-Eyes White Dragon"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""3000"", ""card_def"": ""2500""}"
938,"{""card_name"": ""Mystic Plasma Zone"", ""card_icon"": ""Field Spell""}"
939,"{""card_name"": ""Molten Destruction"", ""card_icon"": ""Field Spell""}"
940,"{""card_name"": ""Umiiruka"", ""card_icon"": ""Field Spell""}"
941,"{""card_name"": ""Rising Air Current"", ""card_icon"": ""Field Spell""}"
942,"{""card_name"": ""Luminous Spark"", ""card_icon"": ""Field Spell""}"
943,"{""card_name"": ""Gaia Power"", ""card_icon"": ""Field Spell""}"
944,"{""card_name"": ""Kotodama"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""0"", ""card_def"": ""1600""}"
945,"{""card_name"": ""Mystic Tomato"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1100""}"
946,"{""card_name"": ""Sonic Bird"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1000""}"
947,"{""card_name"": ""Flying Kamakiri #1"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""900""}"
948,"{""card_name"": ""Shining Angel"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""800""}"
949,"{""card_name"": ""Ceremonial Bell"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""0"", ""card_def"": ""1850""}"
950,"{""card_name"": ""Boar Soldier"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""500""}"
951,"{""card_name"": ""Mother Grizzly"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1000""}"
952,"{""card_name"": ""Spear Cretin"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""500""}"
953,"{""card_name"": ""Nimble Momonga"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""1000"", ""card_def"": ""100""}"
954,"{""card_name"": ""Giant Germ"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 2"", ""card_atk"": ""1000"", ""card_def"": ""100""}"
955,"{""card_name"": ""Ufo Turtle"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1200""}"
956,"{""card_name"": ""Giant Rat"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1450""}"
957,"{""card_name"": ""Flash Assailant"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""2000""}"
958,"{""card_name"": ""Dark Zebra"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""400""}"
959,"{""card_name"": ""Karate Man"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""1000"", ""card_def"": ""1000""}"
960,"{""card_name"": ""Banisher Of The Light"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""100"", ""card_def"": ""2000""}"
961,"{""card_name"": ""Ryu-Ran"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 7"", ""card_atk"": ""2200"", ""card_def"": ""2600""}"
962,"{""card_name"": ""Hyozanryu"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""2100"", ""card_def"": ""2800""}"
963,"{""card_name"": ""Cyber Jar"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""900"", ""card_def"": ""900""}"
964,"{""card_name"": ""Manga Ryu-Ran"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 7"", ""card_atk"": ""2200"", ""card_def"": ""2600""}"
965,"{""card_name"": ""Toon Summoned Skull"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2500"", ""card_def"": ""1200""}"
966,"{""card_name"": ""Jigen Bakudan"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 2"", ""card_atk"": ""200"", ""card_def"": ""1000""}"
967,"{""card_name"": ""Toon Mermaid"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1500""}"
968,"{""card_name"": ""Toon World"", ""card_icon"": ""Continuous Spell""}"
969,"{""card_name"": ""Megamorph"", ""card_icon"": ""Equip Spell""}"
970,"{""card_name"": ""Performance Of Sword"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""1950"", ""card_def"": ""1850""}"
971,"{""card_name"": ""Eatgaboon"", ""card_icon"": ""Normal Trap""}"
972,"{""card_name"": ""Commencement Dance"", ""card_icon"": ""Ritual Spell""}"
973,"{""card_name"": ""Hungry Burger"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2000"", ""card_def"": ""1850""}"
974,"{""card_name"": ""Turtle Oath"", ""card_icon"": ""Ritual Spell""}"
975,"{""card_name"": ""Hamburger Recipe"", ""card_icon"": ""Ritual Spell""}"
976,"{""card_name"": ""Crab Turtle"", ""card_attribute"": ""Water"", ""card_level"": ""Level 8"", ""card_atk"": ""2550"", ""card_def"": ""2500""}"
977,"{""card_name"": ""Horn Of The Unicorn"", ""card_icon"": ""Equip Spell""}"
978,"{""card_name"": ""Twin Long Rods #2"", ""card_attribute"": ""Water"", ""card_level"": ""Level 3"", ""card_atk"": ""850"", ""card_def"": ""700""}"
979,"{""card_name"": ""Stone Ogre Grotto"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1500""}"
980,"{""card_name"": ""Magical Labyrinth"", ""card_icon"": ""Equip Spell""}"
981,"{""card_name"": ""Eternal Rest"", ""card_icon"": ""Normal Spell""}"
982,"{""card_name"": ""Wall Shadow"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 7"", ""card_atk"": ""1600"", ""card_def"": ""3000""}"
983,"{""card_name"": ""Octoberser"", ""card_attribute"": ""Water"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1400""}"
984,"{""card_name"": ""Psychic Kappa"", ""card_attribute"": ""Water"", ""card_level"": ""Level 2"", ""card_atk"": ""400"", ""card_def"": ""1000""}"
985,"{""card_name"": ""Snake Fang"", ""card_icon"": ""Normal Trap""}"
986,"{""card_name"": ""Giant Trunade"", ""card_icon"": ""Normal Spell""}"
987,"{""card_name"": ""The Reliable Guardian"", ""card_icon"": ""Quick-Play Spell""}"
988,"{""card_name"": ""Chain Energy"", ""card_icon"": ""Continuous Spell""}"
989,"{""card_name"": ""Painful Choice"", ""card_icon"": ""Normal Spell""}"
990,"{""card_name"": ""Black Illusion Ritual"", ""card_icon"": ""Ritual Spell""}"
991,"{""card_name"": ""Mystical Space Typhoon"", ""card_icon"": ""Quick-Play Spell""}"
992,"{""card_name"": ""Tailor Of The Fickle"", ""card_icon"": ""Quick-Play Spell""}"
993,"{""card_name"": ""Rush Recklessly"", ""card_icon"": ""Quick-Play Spell""}"
994,"{""card_name"": ""Chorus Of Sanctuary"", ""card_icon"": ""Field Spell""}"
995,"{""card_name"": ""Fairy'S Hand Mirror"", ""card_icon"": ""Normal Trap""}"
996,"{""card_name"": ""Delinquent Duo"", ""card_icon"": ""Normal Spell""}"
997,"{""card_name"": ""Darkness Approaches"", ""card_icon"": ""Normal Spell""}"
998,"{""card_name"": ""The Forceful Sentry"", ""card_icon"": ""Normal Spell""}"
999,"{""card_name"": ""Confiscation"", ""card_icon"": ""Normal Spell""}"
1000,"{""card_name"": ""Toll"", ""card_icon"": ""Continuous Spell""}"
1001,"{""card_name"": ""Upstart Goblin"", ""card_icon"": ""Normal Spell""}"
1002,"{""card_name"": ""Relinquished"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""0"", ""card_def"": ""0""}"
